invoice_no,stock_code,description,quantity,invoice_date,unit_price,customer_id,country,revenue,year,month,day,day_of_week,hour
572380,22158,3 HEARTS HANGING DECORATION RUSTIC,8,2011-10-24 11:51:00,2.95,16019,United Kingdom,23.6,2011,10,24,Monday,11
543371,20618,QUEEN OF THE SKIES PASSPORT COVER ,3,2011-02-07 14:53:00,2.1,14048,United Kingdom,6.300000000000001,2011,2,7,Monday,14
557785,21210,SET OF 72 RETROSPOT PAPER  DOILIES,12,2011-06-22 15:50:00,1.45,14364,United Kingdom,17.4,2011,6,22,Wednesday,15
536591,20978,36 PENCILS TUBE SKULLS,2,2010-12-01 16:57:00,1.25,14606,United Kingdom,2.5,2010,12,1,Wednesday,16
543981,22667,RECIPE BOX RETROSPOT ,6,2011-02-15 08:18:00,2.95,15358,United Kingdom,17.700000000000003,2011,2,15,Tuesday,8
572130,22400,MAGNETS PACK OF 4 HOME SWEET HOME,12,2011-10-21 09:50:00,0.39,13460,United Kingdom,4.68,2011,10,21,Friday,9
559665,22556,PLASTERS IN TIN CIRCUS PARADE ,2,2011-07-11 13:35:00,1.65,12556,Spain,3.3,2011,7,11,Monday,13
576339,22592,CARDHOLDER HOLLY WREATH METAL,2,2011-11-14 15:27:00,7.46,14096,United Kingdom,14.92,2011,11,14,Monday,15
566290,84625A,PINK NEW BAROQUECANDLESTICK CANDLE,1,2011-09-11 15:24:00,0.85,14456,United Kingdom,0.85,2011,9,11,Sunday,15
569205,23396,LE JARDIN BOTANIQUE CUSHION COVER,5,2011-10-02 10:55:00,3.75,16923,United Kingdom,18.75,2011,10,2,Sunday,10
578230,22138,BAKING SET 9 PIECE RETROSPOT ,24,2011-11-23 11:58:00,4.25,15189,United Kingdom,102.0,2011,11,23,Wednesday,11
570888,85049A,TRADITIONAL CHRISTMAS RIBBONS,12,2011-10-13 10:26:00,1.25,17509,United Kingdom,15.0,2011,10,13,Thursday,10
576255,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-11-14 14:09:00,1.25,15993,United Kingdom,2.5,2011,11,14,Monday,14
554504,22730,ALARM CLOCK BAKELIKE IVORY,4,2011-05-24 15:13:00,3.75,17719,United Kingdom,15.0,2011,5,24,Tuesday,15
570225,22745,POPPY'S PLAYHOUSE BEDROOM ,1,2011-10-09 13:15:00,2.1,16595,United Kingdom,2.1,2011,10,9,Sunday,13
566171,22650,CERAMIC PIRATE CHEST MONEY BANK,1,2011-09-09 12:22:00,1.45,18118,United Kingdom,1.45,2011,9,9,Friday,12
554286,23103,BELL HEART DECORATION,12,2011-05-23 14:16:00,1.65,17686,United Kingdom,19.799999999999997,2011,5,23,Monday,14
545937,22974,CHILDRENS DOLLY GIRL MUG,12,2011-03-08 12:05:00,1.65,12758,Portugal,19.799999999999997,2011,3,8,Tuesday,12
556876,47559B,TEA TIME OVEN GLOVE,2,2011-06-15 11:56:00,1.25,16241,United Kingdom,2.5,2011,6,15,Wednesday,11
543910,84978,HANGING HEART JAR T-LIGHT HOLDER,12,2011-02-14 12:36:00,1.25,13475,United Kingdom,15.0,2011,2,14,Monday,12
559032,20676,RED RETROSPOT BOWL,72,2011-07-05 14:53:00,1.06,17511,United Kingdom,76.32000000000001,2011,7,5,Tuesday,14
542996,84879,ASSORTED COLOUR BIRD ORNAMENT,24,2011-02-02 12:10:00,1.69,15046,United Kingdom,40.56,2011,2,2,Wednesday,12
570674,22770,MIRROR CORNICE,1,2011-10-11 14:59:00,14.95,14911,EIRE,14.95,2011,10,11,Tuesday,14
552724,22928,YELLOW GIANT GARDEN THERMOMETER,2,2011-05-11 10:29:00,5.95,13418,United Kingdom,11.9,2011,5,11,Wednesday,10
578324,22756,LARGE YELLOW BABUSHKA NOTEBOOK ,2,2011-11-23 17:32:00,1.25,17530,United Kingdom,2.5,2011,11,23,Wednesday,17
549052,85123A,WHITE HANGING HEART T-LIGHT HOLDER,12,2011-04-06 10:19:00,2.95,17682,United Kingdom,35.400000000000006,2011,4,6,Wednesday,10
561698,47566,PARTY BUNTING,4,2011-07-29 10:21:00,4.95,15974,United Kingdom,19.8,2011,7,29,Friday,10
573870,21990,MODERN FLORAL STATIONERY SET,2,2011-11-01 12:25:00,1.25,14485,United Kingdom,2.5,2011,11,1,Tuesday,12
555199,22197,SMALL POPCORN HOLDER,2,2011-06-01 12:05:00,0.85,14606,United Kingdom,1.7,2011,6,1,Wednesday,12
569261,22429,ENAMEL MEASURING JUG CREAM,1,2011-10-03 11:34:00,4.25,17321,United Kingdom,4.25,2011,10,3,Monday,11
566432,16156S,WRAP PINK FAIRY CAKES ,25,2011-09-12 14:40:00,0.42,13704,United Kingdom,10.5,2011,9,12,Monday,14
537057,22256,FELT FARM ANIMAL CHICKEN,3,2010-12-05 11:49:00,1.25,15351,United Kingdom,3.75,2010,12,5,Sunday,11
540415,22577,WOODEN HEART CHRISTMAS SCANDINAVIAN,10,2011-01-07 10:47:00,0.85,16889,United Kingdom,8.5,2011,1,7,Friday,10
559519,22383,LUNCH BAG SUKI DESIGN ,150,2011-07-08 16:17:00,1.45,17353,United Kingdom,217.5,2011,7,8,Friday,16
574965,84828,JUNGLE POPSICLES ICE LOLLY MOULDS,1,2011-11-08 10:44:00,1.25,17964,United Kingdom,1.25,2011,11,8,Tuesday,10
542609,82494L,WOODEN FRAME ANTIQUE WHITE ,6,2011-01-30 14:03:00,2.95,13161,United Kingdom,17.700000000000003,2011,1,30,Sunday,14
541680,85150,LADIES & GENTLEMEN METAL SIGN,48,2011-01-20 14:18:00,2.1,14062,United Kingdom,100.80000000000001,2011,1,20,Thursday,14
560692,23198,PANTRY MAGNETIC  SHOPPING LIST,2,2011-07-20 12:01:00,1.45,14704,United Kingdom,2.9,2011,7,20,Wednesday,12
566973,22601,CHRISTMAS RETROSPOT ANGEL WOOD,24,2011-09-16 09:21:00,0.85,15152,United Kingdom,20.4,2011,9,16,Friday,9
561353,21874,GIN AND TONIC MUG,12,2011-07-26 14:42:00,1.25,18094,United Kingdom,15.0,2011,7,26,Tuesday,14
566452,22909,SET OF 20 VINTAGE CHRISTMAS NAPKINS,8,2011-09-12 16:14:00,0.85,14901,United Kingdom,6.8,2011,9,12,Monday,16
572837,21918,SET 12 KIDS COLOUR  CHALK STICKS,24,2011-10-26 12:01:00,0.42,14754,United Kingdom,10.08,2011,10,26,Wednesday,12
577850,23311,VINTAGE CHRISTMAS STOCKING ,6,2011-11-22 11:04:00,2.55,14911,EIRE,15.299999999999999,2011,11,22,Tuesday,11
576093,85071A,BLUE CHARLIE+LOLA PERSONAL DOORSIGN,24,2011-11-14 09:05:00,0.39,17744,United Kingdom,9.36,2011,11,14,Monday,9
581403,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-12-08 13:46:00,1.95,13510,United Kingdom,15.6,2011,12,8,Thursday,13
548919,22394,PAPERWEIGHT KINGS CHOICE ,12,2011-04-05 10:18:00,2.55,13013,United Kingdom,30.599999999999998,2011,4,5,Tuesday,10
543486,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-02-09 10:24:00,1.45,13319,United Kingdom,17.4,2011,2,9,Wednesday,10
539477,22265,EASTER DECORATION NATURAL CHICK,24,2010-12-19 14:58:00,0.65,18245,United Kingdom,15.600000000000001,2010,12,19,Sunday,14
560782,22983,CARD BILLBOARD FONT,12,2011-07-21 10:10:00,0.42,14769,United Kingdom,5.04,2011,7,21,Thursday,10
571229,22579,WOODEN TREE CHRISTMAS SCANDINAVIAN,7,2011-10-14 14:04:00,0.29,15453,United Kingdom,2.03,2011,10,14,Friday,14
543411,47599A,PINK PARTY BAGS,6,2011-02-08 11:31:00,2.1,12576,Poland,12.600000000000001,2011,2,8,Tuesday,11
568369,22629,SPACEBOY LUNCH BOX ,1,2011-09-26 16:15:00,1.95,16710,United Kingdom,1.95,2011,9,26,Monday,16
581407,21877,HOME SWEET HOME MUG,1,2011-12-08 13:59:00,1.65,13263,United Kingdom,1.65,2011,12,8,Thursday,13
554628,22385,JUMBO BAG SPACEBOY DESIGN,10,2011-05-25 11:26:00,2.08,15039,United Kingdom,20.8,2011,5,25,Wednesday,11
567292,22563,HAPPY STENCIL CRAFT,1,2011-09-19 11:59:00,1.25,14606,United Kingdom,1.25,2011,9,19,Monday,11
545661,22436,12 COLOURED PARTY BALLOONS,20,2011-03-04 14:41:00,0.65,15358,United Kingdom,13.0,2011,3,4,Friday,14
555553,21238,RED RETROSPOT CUP,8,2011-06-05 13:45:00,0.85,12662,Germany,6.8,2011,6,5,Sunday,13
572559,23351,ROLL WRAP 50'S CHRISTMAS,12,2011-10-25 08:44:00,1.25,12476,Germany,15.0,2011,10,25,Tuesday,8
536783,22075,6 RIBBONS ELEGANT CHRISTMAS ,24,2010-12-02 15:19:00,1.45,15061,United Kingdom,34.8,2010,12,2,Thursday,15
548708,21791,VINTAGE HEADS AND TAILS CARD GAME ,2,2011-04-03 12:41:00,1.25,13269,United Kingdom,2.5,2011,4,3,Sunday,12
569566,22736,RIBBON REEL MAKING SNOWMEN ,30,2011-10-05 09:55:00,1.65,14739,United Kingdom,49.5,2011,10,5,Wednesday,9
539249,85099C,JUMBO  BAG BAROQUE BLACK WHITE,10,2010-12-16 13:43:00,1.95,14709,United Kingdom,19.5,2010,12,16,Thursday,13
547063,85232D,SET/3 DECOUPAGE STACKING TINS,2,2011-03-20 13:33:00,4.95,14769,United Kingdom,9.9,2011,3,20,Sunday,13
553899,23202,JUMBO BAG VINTAGE LEAF,20,2011-05-19 17:25:00,1.95,14292,United Kingdom,39.0,2011,5,19,Thursday,17
578620,21789,KIDS RAIN MAC PINK,1,2011-11-24 15:21:00,0.85,17247,United Kingdom,0.85,2011,11,24,Thursday,15
558057,21390,FILIGRIS HEART WITH BUTTERFLY,24,2011-06-24 14:57:00,1.25,15665,United Kingdom,30.0,2011,6,24,Friday,14
536946,22699,ROSES REGENCY TEACUP AND SAUCER ,12,2010-12-03 12:28:00,2.95,13013,United Kingdom,35.400000000000006,2010,12,3,Friday,12
561028,23547,WRAP FLOWER SHOP  ,25,2011-07-24 11:06:00,0.42,17769,United Kingdom,10.5,2011,7,24,Sunday,11
574532,22384,LUNCH BAG PINK POLKADOT,10,2011-11-04 14:19:00,1.65,15676,United Kingdom,16.5,2011,11,4,Friday,14
567672,82486,3 DRAWER ANTIQUE WHITE WOOD CABINET,1,2011-09-21 15:39:00,8.95,16085,United Kingdom,8.95,2011,9,21,Wednesday,15
580509,23077,DOUGHNUT LIP GLOSS ,20,2011-12-04 13:45:00,1.25,12719,France,25.0,2011,12,4,Sunday,13
552358,22839,3 TIER CAKE TIN GREEN AND CREAM,2,2011-05-09 12:20:00,14.95,15673,United Kingdom,29.9,2011,5,9,Monday,12
540990,21843,RED RETROSPOT CAKE STAND,1,2011-01-12 16:51:00,10.95,17048,United Kingdom,10.95,2011,1,12,Wednesday,16
566988,23017,APOTHECARY MEASURING JAR,6,2011-09-16 10:56:00,11.15,16709,United Kingdom,66.9,2011,9,16,Friday,10
554151,21703,BAG 125g SWIRLY MARBLES,48,2011-05-23 11:07:00,0.42,14049,United Kingdom,20.16,2011,5,23,Monday,11
546423,22784,LANTERN CREAM GAZEBO ,1,2011-03-13 12:39:00,4.95,14502,United Kingdom,4.95,2011,3,13,Sunday,12
564065,23359,SET OF 12 T-LIGHTS VINTAGE DOILY,12,2011-08-22 15:05:00,1.95,15150,United Kingdom,23.4,2011,8,22,Monday,15
566971,22896,PEG BAG APPLES DESIGN,6,2011-09-16 09:03:00,2.55,12963,United Kingdom,15.299999999999999,2011,9,16,Friday,9
569120,22539,MINI JIGSAW DOLLY GIRL,24,2011-09-30 12:58:00,0.42,12583,France,10.08,2011,9,30,Friday,12
565204,21790,VINTAGE SNAP CARDS,12,2011-09-01 16:45:00,0.85,15829,United Kingdom,10.2,2011,9,1,Thursday,16
557283,21901,"KEY FOB , BACK DOOR ",2,2011-06-19 12:26:00,0.65,16813,United Kingdom,1.3,2011,6,19,Sunday,12
577158,23486,ANTIQUE HEART SHELF UNIT,1,2011-11-18 09:58:00,16.65,16293,United Kingdom,16.65,2011,11,18,Friday,9
568657,84012,MAGIC SHEEP WOOL GROWING FROM PAPER,2,2011-09-28 12:22:00,0.85,16460,United Kingdom,1.7,2011,9,28,Wednesday,12
575087,23344,JUMBO BAG 50'S CHRISTMAS ,1,2011-11-08 13:57:00,2.08,16549,United Kingdom,2.08,2011,11,8,Tuesday,13
577053,85123A,WHITE HANGING HEART T-LIGHT HOLDER,6,2011-11-17 14:17:00,2.95,13001,United Kingdom,17.700000000000003,2011,11,17,Thursday,14
550303,22711,WRAP CIRCUS PARADE,25,2011-04-17 10:21:00,0.42,18213,United Kingdom,10.5,2011,4,17,Sunday,10
578305,23535,WALL ART BICYCLE SAFETY,28,2011-11-23 15:44:00,5.35,14088,United Kingdom,149.79999999999998,2011,11,23,Wednesday,15
578429,84991,60 TEATIME FAIRY CAKE CASES,12,2011-11-24 12:12:00,0.55,16271,United Kingdom,6.6000000000000005,2011,11,24,Thursday,12
537126,20724,RED RETROSPOT CHARLOTTE BAG,3,2010-12-05 12:13:00,0.85,18118,United Kingdom,2.55,2010,12,5,Sunday,12
537622,15056BL,EDWARDIAN PARASOL BLACK,2,2010-12-07 14:30:00,5.95,13173,United Kingdom,11.9,2010,12,7,Tuesday,14
548616,22621,TRADITIONAL KNITTING NANCY,24,2011-04-01 11:48:00,1.45,18263,United Kingdom,34.8,2011,4,1,Friday,11
575983,22187,GREEN CHRISTMAS TREE CARD HOLDER,2,2011-11-13 13:45:00,1.95,13379,United Kingdom,3.9,2011,11,13,Sunday,13
560997,22423,REGENCY CAKESTAND 3 TIER,1,2011-07-22 13:59:00,12.75,12627,Germany,12.75,2011,7,22,Friday,13
558367,47591D,PINK FAIRY CAKE CHILDRENS APRON,3,2011-06-28 15:31:00,1.95,16550,United Kingdom,5.85,2011,6,28,Tuesday,15
571284,21181,PLEASE ONE PERSON METAL SIGN,5,2011-10-16 14:07:00,2.1,14562,United Kingdom,10.5,2011,10,16,Sunday,14
555853,22156,HEART DECORATION WITH PEARLS ,3,2011-06-07 13:44:00,0.85,14375,United Kingdom,2.55,2011,6,7,Tuesday,13
575637,23214,JINGLE BELL HEART ANTIQUE GOLD,2,2011-11-10 13:46:00,2.08,16904,United Kingdom,4.16,2011,11,10,Thursday,13
579161,23310,BUBBLEGUM RING ASSORTED,36,2011-11-28 13:56:00,0.42,17379,United Kingdom,15.12,2011,11,28,Monday,13
555835,22761,CHEST 7 DRAWER MA CAMPAGNE,1,2011-06-07 12:34:00,24.95,14525,United Kingdom,24.95,2011,6,7,Tuesday,12
556913,22969,HOMEMADE JAM SCENTED CANDLES,12,2011-06-15 13:26:00,1.45,16523,United Kingdom,17.4,2011,6,15,Wednesday,13
558372,47566,PARTY BUNTING,2,2011-06-28 15:47:00,4.95,16200,United Kingdom,9.9,2011,6,28,Tuesday,15
578082,23225,CHERUB HEART DECORATION SILVER ,12,2011-11-22 16:33:00,0.83,12775,Netherlands,9.959999999999999,2011,11,22,Tuesday,16
541483,21109,LARGE CAKE TOWEL CHOCOLATE SPOTS,2,2011-01-18 12:40:00,6.75,15395,United Kingdom,13.5,2011,1,18,Tuesday,12
557153,23174,REGENCY SUGAR BOWL GREEN,2,2011-06-17 11:07:00,4.15,13735,United Kingdom,8.3,2011,6,17,Friday,11
570488,22890,NOVELTY BISCUITS CAKE STAND 3 TIER,1,2011-10-10 17:12:00,19.96,14096,United Kingdom,19.96,2011,10,10,Monday,17
574826,47566,PARTY BUNTING,3,2011-11-07 10:58:00,4.95,15870,United Kingdom,14.850000000000001,2011,11,7,Monday,10
565595,22821,GIFT BAG PSYCHEDELIC APPLES,12,2011-09-05 14:13:00,0.65,13192,United Kingdom,7.800000000000001,2011,9,5,Monday,14
581429,23275,SET OF 3 HANGING OWLS OLLIE BEAK,12,2011-12-08 15:41:00,1.25,16322,United Kingdom,15.0,2011,12,8,Thursday,15
559894,23187,FRENCH STYLE STORAGE JAR BONBONS,6,2011-07-13 12:06:00,0.29,14159,United Kingdom,1.7399999999999998,2011,7,13,Wednesday,12
542276,21784,SHOE SHINE BOX ,4,2011-01-27 10:19:00,9.95,12764,Lebanon,39.8,2011,1,27,Thursday,10
555488,22896,PEG BAG APPLES DESIGN,2,2011-06-03 13:43:00,2.55,16942,United Kingdom,5.1,2011,6,3,Friday,13
573022,23395,BELLE JARDINIERE CUSHION COVER,4,2011-10-27 12:42:00,3.75,16011,United Kingdom,15.0,2011,10,27,Thursday,12
577314,23564,EGG CUP MILKMAID INGRID,12,2011-11-18 13:23:00,1.25,12444,Norway,15.0,2011,11,18,Friday,13
568537,22558,CLOTHES PEGS RETROSPOT PACK 24 ,48,2011-09-27 14:04:00,1.45,15061,United Kingdom,69.6,2011,9,27,Tuesday,14
547512,47566,PARTY BUNTING,100,2011-03-23 13:46:00,4.15,17262,United Kingdom,415.00000000000006,2011,3,23,Wednesday,13
553006,21244,BLUE POLKADOT PLATE ,8,2011-05-12 16:45:00,1.69,15544,United Kingdom,13.52,2011,5,12,Thursday,16
543631,21539,RED RETROSPOT BUTTER DISH,2,2011-02-10 16:17:00,4.95,14081,United Kingdom,9.9,2011,2,10,Thursday,16
557114,23082,SET 6 PAPER TABLE LANTERN HEARTS ,6,2011-06-16 16:43:00,3.75,13951,United Kingdom,22.5,2011,6,16,Thursday,16
570111,22376,AIRLINE BAG VINTAGE JET SET WHITE,1,2011-10-07 12:28:00,4.25,15005,United Kingdom,4.25,2011,10,7,Friday,12
547199,22504,CABIN BAG VINTAGE RETROSPOT,1,2011-03-21 12:53:00,29.95,14606,United Kingdom,29.95,2011,3,21,Monday,12
569558,23130,MISELTOE HEART WREATH ,8,2011-10-05 08:53:00,4.15,14936,Channel Islands,33.2,2011,10,5,Wednesday,8
571841,20754,RETROSPOT RED WASHING UP GLOVES,2,2011-10-19 12:21:00,2.1,17625,United Kingdom,4.2,2011,10,19,Wednesday,12
574547,22947,WOODEN ADVENT CALENDAR RED,1,2011-11-04 15:08:00,7.95,17841,United Kingdom,7.95,2011,11,4,Friday,15
580362,23406,HOME SWEET HOME KEY HOLDER,2,2011-12-02 16:30:00,6.25,13884,United Kingdom,12.5,2011,12,2,Friday,16
551859,21395,BLUE POLKADOT BEAKER ,48,2011-05-04 15:37:00,0.39,14336,United Kingdom,18.72,2011,5,4,Wednesday,15
563956,22610,PENS ASSORTED FUNNY FACE,36,2011-08-22 11:03:00,0.19,14282,United Kingdom,6.84,2011,8,22,Monday,11
555642,85053,FRENCH ENAMEL CANDLEHOLDER,6,2011-06-06 13:18:00,2.1,18248,United Kingdom,12.600000000000001,2011,6,6,Monday,13
544597,21106,CREAM SLICE FLANNEL CHOCOLATE SPOT ,1,2011-02-21 17:42:00,2.95,16014,United Kingdom,2.95,2011,2,21,Monday,17
550532,21955,DOORMAT UNION JACK GUNS AND ROSES,1,2011-04-19 11:02:00,7.95,14606,United Kingdom,7.95,2011,4,19,Tuesday,11
545759,22197,SMALL POPCORN HOLDER,12,2011-03-07 11:56:00,0.85,16316,United Kingdom,10.2,2011,3,7,Monday,11
565312,22912,YELLOW COAT RACK PARIS FASHION,1,2011-09-02 12:37:00,4.95,14527,United Kingdom,4.95,2011,9,2,Friday,12
544295,75011,BLUE DAISY MOBILE,24,2011-02-17 12:43:00,0.85,14298,United Kingdom,20.4,2011,2,17,Thursday,12
570466,22798,ANTIQUE GLASS DRESSING TABLE POT,2,2011-10-10 16:03:00,2.95,16791,United Kingdom,5.9,2011,10,10,Monday,16
571441,21932,SCANDINAVIAN PAISLEY PICNIC BAG,1,2011-10-17 13:31:00,2.46,14096,United Kingdom,2.46,2011,10,17,Monday,13
566291,22514,CHILDS GARDEN SPADE BLUE,1,2011-09-11 15:31:00,2.1,12965,United Kingdom,2.1,2011,9,11,Sunday,15
538517,22489,PACK OF 12 TRADITIONAL CRAYONS,6,2010-12-12 16:05:00,0.42,17618,United Kingdom,2.52,2010,12,12,Sunday,16
563288,22383,LUNCH BAG SUKI DESIGN ,10,2011-08-15 12:53:00,1.65,12656,France,16.5,2011,8,15,Monday,12
569141,20972,PINK CREAM FELT CRAFT TRINKET BOX ,12,2011-09-30 15:02:00,1.25,13021,United Kingdom,15.0,2011,9,30,Friday,15
577057,23083,SET 6 PAPER TABLE LANTERN STARS ,1,2011-11-17 14:26:00,3.75,12748,United Kingdom,3.75,2011,11,17,Thursday,14
577172,21731,RED TOADSTOOL LED NIGHT LIGHT,6,2011-11-18 10:56:00,1.65,17760,United Kingdom,9.899999999999999,2011,11,18,Friday,10
551291,21933,PINK VINTAGE PAISLEY PICNIC BAG,10,2011-04-27 14:26:00,1.65,14298,United Kingdom,16.5,2011,4,27,Wednesday,14
570593,90000D,COPPER/OLIVE GREEN FLOWER NECKLACE,2,2011-10-11 11:38:00,5.95,18180,United Kingdom,11.9,2011,10,11,Tuesday,11
549261,22798,ANTIQUE GLASS DRESSING TABLE POT,4,2011-04-07 12:35:00,2.95,14903,United Kingdom,11.8,2011,4,7,Thursday,12
559027,21746,SMALL RED RETROSPOT WINDMILL,96,2011-07-05 14:24:00,1.06,17046,United Kingdom,101.76,2011,7,5,Tuesday,14
548451,22710,WRAP I LOVE LONDON ,50,2011-03-31 11:25:00,0.42,17365,United Kingdom,21.0,2011,3,31,Thursday,11
572075,23547,WRAP FLOWER SHOP  ,25,2011-10-20 13:55:00,0.42,16846,United Kingdom,10.5,2011,10,20,Thursday,13
562939,20686,DOLLY MIXTURE CHILDREN'S UMBRELLA,12,2011-08-11 08:37:00,3.25,15498,United Kingdom,39.0,2011,8,11,Thursday,8
560233,20727,LUNCH BAG  BLACK SKULL.,2,2011-07-17 11:10:00,1.65,16813,United Kingdom,3.3,2011,7,17,Sunday,11
564634,23245,SET OF 3 REGENCY CAKE TINS,4,2011-08-26 12:36:00,4.95,14210,United Kingdom,19.8,2011,8,26,Friday,12
564660,22367,CHILDRENS APRON SPACEBOY DESIGN,8,2011-08-26 14:45:00,1.95,15074,United Kingdom,15.6,2011,8,26,Friday,14
566198,23407,SET OF 2 TRAYS HOME SWEET HOME,2,2011-09-09 13:58:00,9.95,18109,United Kingdom,19.9,2011,9,9,Friday,13
556058,23207,LUNCH BAG ALPHABET DESIGN,10,2011-06-08 13:54:00,1.65,13985,United Kingdom,16.5,2011,6,8,Wednesday,13
569650,23541,WALL ART CLASSIC PUDDINGS ,48,2011-10-05 12:44:00,7.45,12415,Australia,357.6,2011,10,5,Wednesday,12
571120,84970L,SINGLE HEART ZINC T-LIGHT HOLDER,12,2011-10-14 09:06:00,1.25,16950,United Kingdom,15.0,2011,10,14,Friday,9
563847,23126,FELTCRAFT GIRL AMELIE KIT,4,2011-08-19 14:49:00,4.95,16139,United Kingdom,19.8,2011,8,19,Friday,14
577482,20728,LUNCH BAG CARS BLUE,5,2011-11-20 11:43:00,1.65,16762,United Kingdom,8.25,2011,11,20,Sunday,11
544839,22411,JUMBO SHOPPER VINTAGE RED PAISLEY,10,2011-02-24 10:50:00,1.95,14841,United Kingdom,19.5,2011,2,24,Thursday,10
554160,82482,WOODEN PICTURE FRAME WHITE FINISH,3,2011-05-23 11:49:00,2.55,17841,United Kingdom,7.6499999999999995,2011,5,23,Monday,11
541853,84792,ENCHANTED BIRD COATHANGER 5 HOOK,6,2011-01-23 14:29:00,4.65,17858,United Kingdom,27.900000000000002,2011,1,23,Sunday,14
559307,47574A,ENGLISH ROSE SCENTED HANGING FLOWER,10,2011-07-07 13:02:00,0.75,15356,United Kingdom,7.5,2011,7,7,Thursday,13
541816,20682,RED RETROSPOT CHILDRENS UMBRELLA,2,2011-01-21 15:56:00,3.25,17799,United Kingdom,6.5,2011,1,21,Friday,15
572307,22078,RIBBON REEL LACE DESIGN ,1,2011-10-23 15:23:00,2.1,16905,United Kingdom,2.1,2011,10,23,Sunday,15
568206,23079,TOADSTOOL BEDSIDE LIGHT ,1,2011-09-25 15:32:00,8.95,14806,United Kingdom,8.95,2011,9,25,Sunday,15
573292,21136,PAINTED METAL PEARS ASSORTED,8,2011-10-28 15:10:00,1.69,14416,United Kingdom,13.52,2011,10,28,Friday,15
580908,23103,JINGLE BELL HEART DECORATION,1,2011-12-06 13:20:00,1.65,16495,United Kingdom,1.65,2011,12,6,Tuesday,13
544393,22374,AIRLINE BAG VINTAGE JET SET RED,1,2011-02-18 11:56:00,4.25,16393,United Kingdom,4.25,2011,2,18,Friday,11
547860,22918,HERB MARKER PARSLEY,2,2011-03-27 12:21:00,0.65,17625,United Kingdom,1.3,2011,3,27,Sunday,12
578824,22429,ENAMEL MEASURING JUG CREAM,1,2011-11-25 14:02:00,4.25,17883,United Kingdom,4.25,2011,11,25,Friday,14
547209,21967,PACK OF 12 SKULL TISSUES,48,2011-03-21 14:44:00,0.29,13081,United Kingdom,13.919999999999998,2011,3,21,Monday,14
576559,84879,ASSORTED COLOUR BIRD ORNAMENT,8,2011-11-15 13:19:00,1.69,14711,United Kingdom,13.52,2011,11,15,Tuesday,13
542887,20728,LUNCH BAG CARS BLUE,20,2011-02-01 13:10:00,1.65,12373,Austria,33.0,2011,2,1,Tuesday,13
579529,23084,RABBIT NIGHT LIGHT,24,2011-11-30 08:50:00,1.79,12488,France,42.96,2011,11,30,Wednesday,8
541848,21527,RED RETROSPOT TRADITIONAL TEAPOT ,1,2011-01-23 13:31:00,7.95,17611,United Kingdom,7.95,2011,1,23,Sunday,13
555091,23208,LUNCH BAG VINTAGE LEAF DESIGN,2,2011-05-31 12:50:00,1.65,12748,United Kingdom,3.3,2011,5,31,Tuesday,12
538145,22469,HEART OF WICKER SMALL,12,2010-12-09 16:08:00,1.65,15211,United Kingdom,19.799999999999997,2010,12,9,Thursday,16
561642,84997B,CHILDRENS CUTLERY RETROSPOT RED ,1,2011-07-28 15:04:00,4.15,17965,United Kingdom,4.15,2011,7,28,Thursday,15
544662,22499,WOODEN UNION JACK BUNTING,1,2011-02-22 14:10:00,5.95,12845,United Kingdom,5.95,2011,2,22,Tuesday,14
541223,22746,POPPY'S PLAYHOUSE LIVINGROOM ,1,2011-01-14 14:39:00,2.1,17954,United Kingdom,2.1,2011,1,14,Friday,14
567161,22666,RECIPE BOX PANTRY YELLOW DESIGN,12,2011-09-18 10:46:00,2.95,15947,United Kingdom,35.400000000000006,2011,9,18,Sunday,10
561098,23150,IVORY SWEETHEART SOAP DISH,6,2011-07-25 10:56:00,2.49,14194,United Kingdom,14.940000000000001,2011,7,25,Monday,10
564640,23148,MINIATURE ANTIQUE ROSE HOOK IVORY,12,2011-08-26 13:00:00,0.83,14837,United Kingdom,9.959999999999999,2011,8,26,Friday,13
573362,22669,RED BABY BUNTING ,5,2011-10-30 13:06:00,2.95,12597,Spain,14.75,2011,10,30,Sunday,13
565437,47566,PARTY BUNTING,8,2011-09-04 13:48:00,4.95,17050,United Kingdom,39.6,2011,9,4,Sunday,13
545945,22699,ROSES REGENCY TEACUP AND SAUCER ,3,2011-03-08 12:07:00,2.95,16710,United Kingdom,8.850000000000001,2011,3,8,Tuesday,12
573123,22580,ADVENT CALENDAR GINGHAM SACK,6,2011-10-27 16:23:00,5.95,13654,United Kingdom,35.7,2011,10,27,Thursday,16
570672,22507,MEMO BOARD RETROSPOT  DESIGN,4,2011-10-11 14:52:00,4.95,12536,France,19.8,2011,10,11,Tuesday,14
540098,20974,12 PENCILS SMALL TUBE SKULL,1,2011-01-04 15:50:00,0.65,16241,United Kingdom,0.65,2011,1,4,Tuesday,15
555640,82484,WOOD BLACK BOARD ANT WHITE FINISH,2,2011-06-06 13:06:00,7.95,14475,United Kingdom,15.9,2011,6,6,Monday,13
565222,85099B,JUMBO BAG RED RETROSPOT,100,2011-09-01 18:54:00,1.79,13629,United Kingdom,179.0,2011,9,1,Thursday,18
